"discipline_title","host_city","year","Medal","participant_type","athlete_url","athlete","team","team_short","host_country","host_full",""
"Diving","antwerp","1920","BRONZE","Athlete","https://olympics.com/en/athletes/harry-prieste","Harry PRIESTE","United States of America","USA","Belgium","Antwerp 1920","Summer"
"Diving","antwerp","1920","GOLD","Athlete","https://olympics.com/en/athletes/louis-kuehn","Louis KUEHN","United States of America","USA","Belgium","Antwerp 1920","Summer"
"Diving","antwerp","1920","SILVER","Athlete","https://olympics.com/en/athletes/clarence-pinkston","Clarence PINKSTON","United States of America","USA","Belgium","Antwerp 1920","Summer"
"Diving","antwerp","1920","BRONZE","Athlete","https://olympics.com/en/athletes/louis-james-balbach","Louis James BALBACH","United States of America","USA","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","GOLD","Athlete","https://olympics.com/en/athletes/louis-raymond","Louis RAYMOND","South Africa","RSA","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","SILVER","Athlete","https://olympics.com/en/athletes/ichiya-kumagae","Ichiya KUMAGAE","Japan","JPN","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","BRONZE","Athlete","https://olympics.com/en/athletes/charles-lyndhurst-winslow","Charles Lyndhurst WINSLOW","South Africa","RSA","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","GOLD","GameTeam","","","France","FRA","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","GOLD","GameTeam","","","France","FRA","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","SILVER","GameTeam","","","Great Britain","GBR","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","SILVER","GameTeam","","","Great Britain","GBR","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","BRONZE","GameTeam","","","Czechoslovakia","TCH","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","BRONZE","GameTeam","","","Czechoslovakia","TCH","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","GOLD","GameTeam","","","Great Britain","GBR","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","GOLD","GameTeam","","","Great Britain","GBR","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","SILVER","GameTeam","","","Japan","JPN","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","SILVER","GameTeam","","","Japan","JPN","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","BRONZE","GameTeam","","","France","FRA","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","BRONZE","GameTeam","","","France","FRA","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","GOLD","Athlete","https://olympics.com/en/athletes/suzanne-lenglen","Suzanne LENGLEN","France","FRA","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","SILVER","Athlete","https://olympics.com/en/athletes/edith-dorothy-holman","Edith Dorothy HOLMAN","Great Britain","GBR","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","BRONZE","Athlete","https://olympics.com/en/athletes/kathleen-mckane","Kathleen MCKANE","Great Britain","GBR","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","GOLD","GameTeam","","","Great Britain","GBR","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","GOLD","GameTeam","","","Great Britain","GBR","Belgium","Antwerp 1920","Summer"
"Tennis","antwerp","1920","SILVER","GameTeam","","","Great Britain","GBR","Belgium","Antwerp 1920","Summer"
